file_name,original_label,generated_text
medicine_32441_63.jpg,탄수화,탄수화
medicine_32441_64.jpg,"물,","물,"
medicine_32441_65.jpg,단백질,단백질
medicine_32441_66.jpg,대사와,대사와
medicine_32441_67.jpg,에너지,에너지
medicine_32441_68.jpg,생성에,생성에
medicine_32441_69.jpg,필요,필요
medicine_32441_70.jpg,엽산,엽산
medicine_32441_71.jpg,:,:
medicine_32441_72.jpg,1,1
medicine_32441_73.jpg,세포와,세포와
medicine_32441_74.jpg,혈액생성에,혈액생성에
medicine_32441_75.jpg,필요,필요
medicine_32441_76.jpg,2,2
medicine_32441_77.jpg,태,내
medicine_32441_78.jpg,아,아
medicine_32441_79.jpg,신경관의,신경관의
medicine_32441_80.jpg,정상,정상
medicine_32441_81.jpg,발달에,발달에
medicine_32441_82.jpg,필요,필요
medicine_32441_83.jpg,3,3
medicine_32441_84.jpg,혈액,혈액
medicine_32441_85.jpg,의,의
medicine_32441_86.jpg,호모시스테인,호모시스테인
medicine_32441_87.jpg,수준을,수준을
medicine_32441_88.jpg,정상으로,정상으로
medicine_32441_89.jpg,유지,유지
medicine_32441_90.jpg,하는데,하는데
medicine_32441_91.jpg,필요,필요
medicine_32441_92.jpg,비오틴,비오틴
medicine_32441_93.jpg,:,:
medicine_32441_94.jpg,"지방,","지방,"
medicine_32441_95.jpg,"탄수화물,","탄수화물,"
medicine_32441_96.jpg,단백질,단백질
medicine_32441_97.jpg,대사와,대사와
medicine_32441_98.jpg,에너지,에너지
medicine_32441_99.jpg,생성에,생성에
medicine_32441_100.jpg,필요,필요
medicine_32441_101.jpg,1일,1일
medicine_32441_102.jpg,섭취량,섭취량
medicine_32441_103.jpg,당,당
medicine_32441_104.jpg,함량,함량
medicine_32441_105.jpg,:,:
medicine_32441_106.jpg,열량,열량
medicine_32441_107.jpg,탄수화물,탄수화물
medicine_32441_108.jpg,단백질,단백질
medicine_32441_109.jpg,지방,지방
medicine_32441_110.jpg,"5kcal,","5kcal,"
medicine_32441_111.jpg,1g미만,1g미만
medicine_32441_112.jpg,1g미만,1g미만
medicine_32441_113.jpg,"0g(0%),","0g(0%),"
medicine_32441_114.jpg,나트륨,나트륨
medicine_32441_115.jpg,0mg,0mg
medicine_32441_116.jpg,"(0%),","(0%),"
medicine_32441_117.jpg,"(1%),","(1%),"
medicine_32441_118.jpg,"(0%),","(0%),"
medicine_32441_119.jpg,비타민B1,비타민B1
medicine_32441_120.jpg,100mg,100mg
medicine_32441_121.jpg,"(8,333%),","(8,33%),"
medicine_32441_122.jpg,비타민B2,비타민B2
medicine_32441_123.jpg,100mg,100mg
medicine_32441_124.jpg,"(7,143%),","(343%),"
medicine_32441_125.jpg,비타민B6,비타민B6
medicine_32441_126.jpg,100mg,100mg
medicine_32441_127.jpg,"(6,667%),","(6,67%),"
medicine_32441_128.jpg,비타민B12,비타민B12
medicine_32441_129.jpg,"1,000㎍","1,000㎍"
medicine_32441_130.jpg,"(41,667%),","(4.67729),"
medicine_32441_131.jpg,나이아신,나이아신
medicine_32441_132.jpg,100mg,100mg
medicine_32441_133.jpg,NE,NE
medicine_32441_134.jpg,"(667%),","(66%),"
medicine_32441_135.jpg,판토텐산,판토텐산
medicine_32441_136.jpg,100mg,100mg
medicine_32441_137.jpg,"(2,000%),","(2,000%),"
medicine_32441_138.jpg,엽산,엽산
medicine_32441_139.jpg,700㎍,700이
medicine_32441_140.jpg,g,g
medicine_32441_141.jpg,"(175%),","(17%),"
medicine_32441_142.jpg,비오틴,비오틴
medicine_32441_143.jpg,"1,000㎍","1,000㎍"
medicine_32441_144.jpg,"(3,333%),","(3,33%),"
medicine_32441_145.jpg,로사빈,로행번
medicine_32441_146.jpg,5mg,5mg
medicine_32441_147.jpg,※,※
medicine_32441_148.jpg,()안의,()안의
medicine_32441_149.jpg,수치는,수치는
medicine_32441_150.jpg,1일,1일
medicine_32441_151.jpg,대한,대한
medicine_32441_152.jpg,비율임,비율임
medicine_32441_153.jpg,내포장재질,내포장재질
medicine_32441_154.jpg,:,:
medicine_32441_155.jpg,"용기(HDPE),","용기(HDPE),"
medicine_32441_156.jpg,"캡(PP),","캡(PP),"
medicine_32441_157.jpg,리드(LDPE),리드(HDPE)
medicine_32443_0.jpg,영양,영양
medicine_32443_1.jpg,·,·
medicine_32443_2.jpg,기능정보,기능정보
medicine_32443_3.jpg,유산균,유산균
medicine_32443_4.jpg,증,중
medicine_32443_5.jpg,식,씩
medicine_32443_6.jpg,및,및
medicine_32443_7.jpg,유해균,유해균
medicine_32443_8.jpg,억제에,억제에
medicine_32443_9.jpg,도움을,도움을
medicine_32443_10.jpg,줄,줄
medicine_32443_11.jpg,수,수
medicine_32443_12.jpg,있음.,있음.
medicine_32443_13.jpg,배변활동,배변활동
medicine_32443_14.jpg,원활,원활
medicine_32443_15.jpg,·,·
medicine_32443_16.jpg,장건강에,장건강에
medicine_32443_17.jpg,도움을,도움을
medicine_32443_18.jpg,줄,줄
medicine_32443_19.jpg,수,수
medicine_32443_20.jpg,있음,있음
medicine_32443_21.jpg,[아연],[아연]
medicine_32443_22.jpg,정상적인,정상적인
medicine_32443_23.jpg,면역기능에,면역기능에
medicine_32443_24.jpg,필요,필요
medicine_32443_25.jpg,/,/
medicine_32443_26.jpg,정상적인,정상적인
medicine_32443_27.jpg,세포분열에,세포분열에
medicine_32443_28.jpg,필요,필요
medicine_32443_29.jpg,1일,1일
medicine_32443_30.jpg,섭취량,섭취량
medicine_32443_31.jpg,:,:
medicine_32443_32.jpg,1캡슐(500mg),1캡슐(500mg)
medicine_32443_33.jpg,/,/
medicine_32443_34.jpg,1일,1일
medicine_32443_35.jpg,섭취량당,섭취량당
medicine_32443_36.jpg,함량,함량
medicine_32443_37.jpg,:,:
medicine_32443_38.jpg,열량,열량
medicine_32443_39.jpg,:,:
medicine_32443_40.jpg,0kc,0kcal
medicine_32443_41.jpg,"al,","리,"
medicine_32443_42.jpg,탄수화물,탄수화물
medicine_32443_43.jpg,"0g(0%),","0g(0%),"
medicine_32443_44.jpg,단백질,단백질
medicine_32443_45.jpg,0,0
medicine_32443_46.jpg,"g(0%),","g(0%),"
medicine_32443_47.jpg,지방,지방
medicine_32443_48.jpg,"0g(0%),","0g(0%),"
medicine_32443_49.jpg,나트륨,나트륨
medicine_32443_50.jpg,0,0
medicine_32443_51.jpg,"mg(0%),","mg(0%),"
medicine_32443_52.jpg,아연,아연
medicine_32443_53.jpg,8.5mg(100%,8.5mg(100%)
medicine_32443_54.jpg,).,)
medicine_32443_55.jpg,프로바이오틱스,프로바이오틱스
medicine_32443_56.jpg,수,수
medicine_32443_57.jpg,"1,000,00","1,000,000"
medicine_32443_58.jpg,"0,000CFU","0,000CF"
medicine_32443_59.jpg,※,※
medicine_32443_60.jpg,(),()
medicine_32443_61.jpg,안의,안의
medicine_32443_62.jpg,수치는,수치는
medicine_32443_63.jpg,1,1
medicine_32443_64.jpg,일,일
medicine_32443_65.jpg,대한,대한
medicine_32443_66.jpg,비,비
medicine_32443_67.jpg,율임,율임
medicine_32443_68.jpg,제조번호,제조번호
medicine_32443_69.jpg,:,:
medicine_32443_70.jpg,210332,213332
medicine_32443_71.jpg,유통기한,유통기한
medicine_32443_72.jpg,:,:
medicine_32443_73.jpg,8,8
medicine_32443_74.jpg,809107,80977
medicine_32443_75.jpg,719196,711109
medicine_32444_0.jpg,KB손해보험,(3캡슐원료산염
medicine_32444_1.jpg,GMP,GMP
medicine_32444_2.jpg,[섭취량,[섭취량
medicine_32444_3.jpg,및,및
medicine_32444_4.jpg,섭취방법],섭취방법]
medicine_32444_5.jpg,1일,1일
medicine_32444_6.jpg,1,1
medicine_32444_7.jpg,"회,","회,"
medicine_32444_8.jpg,1회,1회
medicine_32444_9.jpg,1캡슐씩,1캡슐씩
medicine_32444_10.jpg,충분한,충분한
medicine_32444_11.jpg,물과,물과
medicine_32444_12.jpg,함께,함께
medicine_32444_13.jpg,섭취한다.,섭취하였.
medicine_32444_14.jpg,[건강기능,[건강기능
medicine_32444_15.jpg,엠에스바,엠에스색소
medicine_32444_16.jpg,이오텍(주),비오톨(주)
medicine_32444_17.jpg,충북,충북
medicine_32444_18.jpg,음성군,음성군
medicine_32444_19.jpg,대,대
medicine_32444_20.jpg,소면,소면
medicine_32444_21.jpg,미산길,미네랄길
medicine_32444_22.jpg,25,25
medicine_32444_23.jpg,[건강기능,[건강기능
medicine_32444_24.jpg,파파,과다
medicine_32444_25.jpg,비오랩,비오캡
medicine_32444_26.jpg,서울시,서울시
medicine_32444_27.jpg,서초구,서초구
medicine_32444_28.jpg,마방,마방
medicine_32444_29.jpg,로6길,로3길
medicine_32444_30.jpg,21,21
medicine_32444_31.jpg,지창빌딩,지방빌딩
medicine_32444_32.jpg,5층,5층
medicine_32444_33.jpg,[보,[보
medicine_32444_34.jpg,관방법],질병받]
medicine_32444_35.jpg,습기가,습기가
medicine_32444_36.jpg,적고,적고
medicine_32444_37.jpg,직사,직사
medicine_32444_38.jpg,광선을,광선을
medicine_32444_39.jpg,피하여,피하여
medicine_32444_40.jpg,서늘한,서늘한
medicine_32444_41.jpg,곳에,곳에
medicine_32444_42.jpg,"보관하며,","보관하모,"
medicine_32444_43.jpg,어린이,어린이
medicine_32444_44.jpg,손에,손에
medicine_32444_45.jpg,닿지,닿지
medicine_32444_46.jpg,않도록,않도록
medicine_32444_47.jpg,주의해,주의해
medicine_32444_48.jpg,주십시오.,주십시오.
medicine_32444_49.jpg,자세한,자세한
medicine_32444_50.jpg,제품정보는,제품정보는
medicine_32444_51.jpg,설명서,설명서
medicine_32444_52.jpg,참조,참조
medicine_32444_53.jpg,에서,에서
medicine_32444_54.jpg,자리)를,자리)를
medicine_32444_55.jpg,입력하시면,입력하시면
medicine_32444_56.jpg,건강기능식품의,건강기능식품의
medicine_32444_57.jpg,정보를,정보를
medicine_32444_58.jpg,확인하실,확인하실
medicine_32444_59.jpg,수,수
medicine_32444_60.jpg,있습니다.,있습니다.
medicine_32445_0.jpg,건강,건강
medicine_32445_1.jpg,기능식품,기능식품
medicine_32445_2.jpg,갓산균,것산
medicine_32445_3.jpg,15g(500mg,15g(500mg
medicine_32445_4.jpg,X,X
medicine_32445_5.jpg,30캡슐),30캡슐)
medicine_32445_6.jpg,건강기능식품,건강기능식품
medicine_32445_7.jpg,아연,아연
medicine_32445_8.jpg,제품,제품
medicine_32447_0.jpg,라이틀리,라이어몰
medicine_32447_1.jpg,"녹차추출물,","녹차추출물,"
medicine_32447_2.jpg,"비타민C,","비타민C,"
medicine_32447_3.jpg,"셀렌,","셀렌],"
medicine_32447_4.jpg,비타민B2,비타민B2
medicine_32447_5.jpg,건강,건강
medicine_32447_6.jpg,가능식품,기능식품
medicine_32447_7.jpg,건강기능식품,건강기능식품
medicine_32447_8.jpg,700mg,700mg
medicine_32447_9.jpg,*,*
medicine_32447_10.jpg,3정,3정
medicine_32447_11.jpg,(2.1g),(2.1g)
medicine_32447_12.jpg,X,X
medicine_32447_13.jpg,7포,7포
medicine_32447_14.jpg,[14.7g],[14.7g]
medicine_32447_15.jpg,서울특별시,서울특별시
medicine_32447_16.jpg,강남구,강남구
medicine_32447_17.jpg,테헤란로,테헤란로
medicine_32447_18.jpg,4길,4길
medicine_32447_19.jpg,6,6
medicine_32447_20.jpg,·,·
medicine_32447_21.jpg,312호,312호
medicine_32449_0.jpg,rTG,수O
medicine_32449_1.jpg,건강,건강
medicine_32449_2.jpg,기능식품,기능식품
medicine_32449_3.jpg,R,R
medicine_32449_4.jpg,혈행건강,혈행건강
medicine_32449_5.jpg,듀얼,문의
medicine_32449_6.jpg,오메가3,오메가3
medicine_32449_7.jpg,알티지,알티지
medicine_32449_8.jpg,600mg,600mg
medicine_32449_9.jpg,건강,건강
medicine_32449_10.jpg,눈,눈
medicine_32449_11.jpg,하여,하여
medicine_32449_12.jpg,개선,개선
medicine_32449_13.jpg,눈을,눈을
medicine_32449_14.jpg,건조한,건조한
medicine_32449_15.jpg,에,에
medicine_32449_16.jpg,도움을,도움을
medicine_32449_17.jpg,줄,줄
medicine_32449_18.jpg,수,수
medicine_32449_19.jpg,있음,있음
medicine_32449_20.jpg,혈행,혈행
medicine_32449_21.jpg,에,에
medicine_32449_22.jpg,도움을,도움을
medicine_32449_23.jpg,개선,개선
medicine_32449_24.jpg,·,·
medicine_32449_25.jpg,혈중,혈중
medicine_32449_26.jpg,중성,중성
medicine_32449_27.jpg,지질,지질
medicine_32449_28.jpg,개선,개선
medicine_32449_29.jpg,줄,줄
medicine_32449_30.jpg,수,수
medicine_32449_31.jpg,있음,있음
medicine_32449_32.jpg,EPA,EPA
medicine_32449_33.jpg,및,및
medicine_32449_34.jpg,건강기능식품,건강기능식품
medicine_32449_35.jpg,/,/
medicine_32449_36.jpg,520mg,500mg
medicine_32449_37.jpg,X,X
medicine_32449_38.jpg,60캡슐,60캡슐
medicine_32449_39.jpg,(31.2g),(33g)
medicine_32449_40.jpg,비타민E,비타민E
medicine_32449_41.jpg,│,|
medicine_32449_42.jpg,함유,함유
medicine_32449_43.jpg,유지,유지
medicine_32449_44.jpg,DHA,DHA
medicine_32449_45.jpg,EPA+DHA,EPA와A
medicine_32449_46.jpg,/,/
medicine_32449_47.jpg,일,일
medicine_32450_0.jpg,·,·
medicine_32450_1.jpg,원료명,원료명
medicine_32450_2.jpg,및,및
medicine_32450_3.jpg,함량,함량
medicine_32450_4.jpg,:,:
medicine_32450_5.jpg,d-토코페롤,d-토코페롤
medicine_32450_6.jpg,오렌지오일,오렌지오일
medicine_32450_7.jpg,"D-소비톨액,","D-소비톨액,"
medicine_32450_8.jpg,"아미드펙틴,","아미드펙틴,"
medicine_32450_9.jpg,"d-α-토코페롤,","d-α-토코페롤,"
medicine_32450_10.jpg,"캐나다산),","캐나다산),"
medicine_32450_11.jpg,(혼합형)/,"(혼합형),"
medicine_32450_12.jpg,·,·
medicine_32450_13.jpg,캡슐기제,캡슐기제
medicine_32450_14.jpg,염화칼슘,염화칼슘
medicine_32450_15.jpg,:,:
medicine_32450_16.jpg,"젤라틴,","젤라틴,"
medicine_32450_17.jpg,"대두,","대두,"
medicine_32450_18.jpg,"고등어,","고등어,"
medicine_32450_19.jpg,"글리세린,","글리세린,"
medicine_32450_20.jpg,돼지고기,돼지고기
medicine_32450_21.jpg,함유,함유
medicine_32450_22.jpg,·,·
medicine_32450_23.jpg,섭취량,섭취량
medicine_32450_24.jpg,식후,식후
medicine_32450_25.jpg,관계,관계
medicine_32450_26.jpg,및,및
medicine_32450_27.jpg,섭취방법,섭취방법
medicine_32450_28.jpg,없이,없이
medicine_32450_29.jpg,충분한,충분한
medicine_32450_30.jpg,:,:
medicine_32450_31.jpg,1일,1일
medicine_32450_32.jpg,"1회,","1회,"
medicine_32450_33.jpg,물과,물과
medicine_32450_34.jpg,함께,함께
medicine_32450_35.jpg,1회,1회
medicine_32450_36.jpg,2캡슐씩,2캡슐씩
medicine_32450_37.jpg,섭취하십시오.,섭취하십시오.
medicine_32450_38.jpg,"식전,","식전,"
medicine_32450_39.jpg,·,·
medicine_32450_40.jpg,섭취,섭취
medicine_32450_41.jpg,시,시
medicine_32450_42.jpg,주의사항,주의사항
medicine_32450_43.jpg,:,:
medicine_32450_44.jpg,섭취량,섭취량
medicine_32450_45.jpg,및,및
medicine_32450_46.jpg,섭취방방을,섭취방법을
medicine_32450_47.jpg,확인,확인
medicine_32450_48.jpg,하시,하시
medicine_32450_49.jpg,제품은,제품은
medicine_32450_50.jpg,경과된,경과된
medicine_32450_51.jpg,또는,또는
medicine_32450_52.jpg,개봉,개봉
medicine_32450_53.jpg,주의,주의
medicine_32450_54.jpg,있으니,있으니
medicine_32450_55.jpg,제품,제품
medicine_32450_56.jpg,유통기한이,유통기한이
medicine_32450_57.jpg,바랍니다.,바랍니다.
medicine_32450_58.jpg,주십시오.,주십시오.
medicine_32450_59.jpg,주의,주의
medicine_32450_60.jpg,않도록,않도록
medicine_32450_61.jpg,섭취하여,섭취하여
medicine_32450_62.jpg,고,고
medicine_32450_63.jpg,섭취하지,섭취하지
medicine_32450_64.jpg,섭취,섭취
medicine_32450_65.jpg,시,시
medicine_32450_66.jpg,하시기,하시기
medicine_32450_67.jpg,포장재에,포장재에
medicine_32450_68.jpg,바랍니다.,바랍니다.
medicine_32450_69.jpg,의해,의해
medicine_32450_70.jpg,특정,특정
medicine_32450_71.jpg,상처를,상처를
medicine_32450_72.jpg,성분에,성분에
medicine_32450_73.jpg,입을,입을
medicine_32450_74.jpg,알레르기,알레르기
medicine_32450_75.jpg,수,수
medicine_32450_76.jpg,체질이신,체질이신
medicine_32450_77.jpg,"임산부,","임산부,"
medicine_32450_78.jpg,중이신,중이신
medicine_32450_79.jpg,질병치료,질병치료
medicine_32450_80.jpg,주십시오.,주십시오.
medicine_32450_81.jpg,섭취하여,섭취하여
medicine_32450_82.jpg,현재,현재장
medicine_32450_83.jpg,있거나,있거나
medicine_32450_84.jpg,후,후
medicine_32450_85.jpg,확인,확인
medicine_32450_86.jpg,만성질환이,현상질환이
medicine_32450_87.jpg,성분을,성분을
medicine_32450_88.jpg,"수유부,","수유부,"
medicine_32450_89.jpg,분은,분은
medicine_32450_90.jpg,분은,분은
medicine_32450_91.jpg,전문의와,전문의와
medicine_32450_92.jpg,상의,상의
medicine_32450_93.jpg,후,후
medicine_32450_94.jpg,섭취하십시오.,섭취하십시오.
medicine_32450_95.jpg,의약품(항응,의약품(항
medicine_32450_96.jpg,전문가와,전문가와
medicine_32450_97.jpg,시,시
medicine_32450_98.jpg,이상반응이,이상반응이
medicine_32450_99.jpg,등)복용,등)두유
medicine_32450_100.jpg,관련,관련
medicine_32450_101.jpg,피부,피부
medicine_32450_102.jpg,혈압강하제,혈압강하제
medicine_32450_103.jpg,따라,따라
medicine_32450_104.jpg,개인에,개인에
medicine_32450_105.jpg,"항혈소판제,","항혈소판제,"
medicine_32450_106.jpg,상담하십시오.,상담하십시오.
medicine_32450_107.jpg,"고제,","고제,"
medicine_32450_108.jpg,발생할,발생할
medicine_32450_109.jpg,하고,하고
medicine_32450_110.jpg,수,수
medicine_32450_111.jpg,있습니다.,있습니다.
medicine_32450_112.jpg,전문가와,전문가와
medicine_32450_113.jpg,상담하십시오.,상담하십시오.
medicine_32450_114.jpg,이상사례,이상사례
medicine_32450_115.jpg,발생,발생
medicine_32450_116.jpg,시,시
medicine_32450_117.jpg,섭취를,섭취를
medicine_32450_118.jpg,중단,중단
medicine_32450_119.jpg,어린이의,어린이의
medicine_32450_120.jpg,·,·
medicine_32450_121.jpg,보관방법,보관방법
medicine_32450_122.jpg,:,:
medicine_32450_123.jpg,보관,보관
medicine_32450_124.jpg,곳에,곳에
medicine_32450_125.jpg,종근당건강(주),종근당건강(주)
medicine_32450_126.jpg,서늘한,서늘한
medicine_32450_127.jpg,피해,피해
medicine_32450_128.jpg,직사광선을,직사광선을
medicine_32450_129.jpg,:,:
medicine_32450_130.jpg,※,·
medicine_32450_131.jpg,유통전문판매원,유통전문판매원
medicine_32450_132.jpg,"않고,","않고,"
medicine_32450_133.jpg,닿지,닿지
medicine_32450_134.jpg,손이,손이
medicine_32450_135.jpg,하십시오.,하십시오.
medicine_32450_136.jpg,/,/
medicine_32450_137.jpg,충남,충남
medicine_32450_138.jpg,당진시,당진시
medicine_32450_139.jpg,송악읍,송악읍
medicine_32450_140.jpg,복운,복운
medicine_32450_141.jpg,1길,1길
medicine_32450_142.jpg,30,30
medicine_32450_143.jpg,내포장재,내포장재
medicine_32450_144.jpg,플라스틱,섭취량
medicine_32450_145.jpg,OTHER,OTEN
medicine_32450_146.jpg,어려움,어려움
medicine_32450_147.jpg,식품의약품안전처,식품의약품안전처
medicine_32450_148.jpg,GMP,GMP
medicine_32450_149.jpg,청주시,청주시
medicine_32450_150.jpg,충북,충북
medicine_32450_151.jpg,/,/
medicine_32450_152.jpg,(주)서흥,(주)서흥
medicine_32450_153.jpg,제조원,제조원
medicine_32450_154.jpg,:,:
medicine_32450_155.jpg,·,·
medicine_32450_156.jpg,흥덕구,흥덕구
medicine_32450_157.jpg,오송읍,오송읍
medicine_32450_158.jpg,오송생명로,오송생명로
medicine_32450_159.jpg,61,61
medicine_32451_0.jpg,좋은,좋은
medicine_32451_1.jpg,오메가3를,오메가
medicine_32451_2.jpg,선택하는,선택하는
medicine_32451_3.jpg,5가지,5가지
medicine_32451_4.jpg,방법!,방법!
medicine_32451_5.jpg,합니다.,합니다.
medicine_32451_6.jpg,용이,물이
medicine_32451_7.jpg,이용이,이용이
medicine_32451_8.jpg,생체,생성
medicine_32451_9.jpg,높아서,케어
medicine_32451_10.jpg,흡수율이,흡습이
medicine_32451_11.jpg,흡수율,흡습용
medicine_32451_12.jpg,체내,체내
medicine_32451_13.jpg,체내,체내
medicine_32451_14.jpg,오메가3는,오메가-
medicine_32451_15.jpg,높은,높은
medicine_32451_16.jpg,01,OT
medicine_32451_17.jpg,rTG형,r(6형
medicine_32451_18.jpg,02,린2
medicine_32451_19.jpg,장용성,장용성
medicine_32451_20.jpg,캡슐,캡슐
medicine_32451_21.jpg,위에서,위에서
medicine_32451_22.jpg,녹지,녹지
medicine_32451_23.jpg,최소화,포스트하
medicine_32451_24.jpg,하였습니다.,하는데습니다.
medicine_32451_25.jpg,않고,않고
medicine_32451_26.jpg,장에서,장애에서
medicine_32451_27.jpg,녹는,녹는
medicine_32451_28.jpg,장용성,장용성
medicine_32451_29.jpg,캡슐을,캡슐을
medicine_32451_30.jpg,사용하여,사용하여
medicine_32451_31.jpg,어취를,섭취를
medicine_32451_32.jpg,사이즈,사이즈
medicine_32451_33.jpg,캡슐,캡슐
medicine_32451_34.jpg,작은,적은
medicine_32451_35.jpg,03,030
medicine_32451_36.jpg,기존,기준
medicine_32451_37.jpg,자사,자사
medicine_32451_38.jpg,제품,제품
medicine_32451_39.jpg,대비,대비
medicine_32451_40.jpg,42%,42%
medicine_32451_41.jpg,감소하여,감소하여
medicine_32451_42.jpg,섭취,섭취
medicine_32451_43.jpg,시,시
medicine_32451_44.jpg,목,목
medicine_32451_45.jpg,넘김이,닙이
medicine_32451_46.jpg,편안합니다.,면역입니다.
medicine_32451_47.jpg,2017),20007)
medicine_32451_48.jpg,GRAS등재,(4445제약
medicine_32451_49.jpg,FDA,F커A
medicine_32451_50.jpg,MEG-3,MRE-3
medicine_32451_51.jpg,및,및
medicine_32451_52.jpg,1위,1위
medicine_32451_53.jpg,원료입니다.,원료입니다.
medicine_32451_54.jpg,판매,판매
medicine_32451_55.jpg,세계,세게
medicine_32451_56.jpg,세계적,세키즈
medicine_32451_57.jpg,오메가3는,오메가는
medicine_32451_58.jpg,받은,받은
medicine_32451_59.jpg,확인,확인
medicine_32451_60.jpg,사용되는,사용되는
medicine_32451_61.jpg,품질,품질
medicine_32451_62.jpg,및,및
medicine_32451_63.jpg,프로메가에,프로폴리스에
medicine_32451_64.jpg,로,로
medicine_32451_65.jpg,안전성,안전성
medicine_32451_66.jpg,04,04
medicine_32451_67.jpg,세계,세게
medicine_32451_68.jpg,판매,판매
medicine_32451_69.jpg,1위,1위
medicine_32451_70.jpg,원료,원료
medicine_32451_71.jpg,(출처,(출처처
medicine_32451_72.jpg,:,:
medicine_32451_73.jpg,1위,1위
medicine_32451_74.jpg,판매,파는데
medicine_32451_75.jpg,시장,시장장
medicine_32451_76.jpg,국내,국내내
medicine_32451_77.jpg,05,아5
medicine_32451_78.jpg,프로메가는,프로폴리스는
medicine_32451_79.jpg,품질관리와,품질관리(약
medicine_32451_80.jpg,(출처,(출처처
medicine_32451_81.jpg,:,:
medicine_32451_82.jpg,2018년,2118년
medicine_32451_83.jpg,기술력으로,기술력으로
medicine_32451_84.jpg,국내,국내내
medicine_32451_85.jpg,오메가3,오메가3
medicine_32451_86.jpg,만든,만드
medicine_32451_87.jpg,시장,시장정
medicine_32451_88.jpg,판매,판매
medicine_32451_89.jpg,제품입니다.,제품입니다.
medicine_32451_90.jpg,1위인,1위인
medicine_32451_91.jpg,종근당건강에서,종근당건강에서
medicine_32451_92.jpg,철저한,철저한
medicine_32451_93.jpg,기준),기준)
medicine_32451_94.jpg,매출액,대act액
medicine_32451_95.jpg,"산업주요통계,","신유(종알루미늄,"
medicine_32451_96.jpg,건강기능식품,건강기능식품
medicine_32451_97.jpg,중,중
medicine_32451_98.jpg,생산실적,생산추적적
medicine_32451_99.jpg,등,등
medicine_32451_100.jpg,식품,식품
medicine_32451_101.jpg,:,:
medicine_32451_102.jpg,건강기능,건강기능
medicine_32451_103.jpg,유통기한,유통기한
medicine_32451_104.jpg,+,+
medicine_32451_105.jpg,·,-
medicine_32451_106.jpg,제조번호,제조번호
medicine_32451_107.jpg,:,:
medicine_32451_108.jpg,2100886,21케36
medicine_32451_109.jpg,:,:
medicine_32451_110.jpg,유통기한,유통기한
medicine_32451_111.jpg,·,-
medicine_32451_112.jpg,Traceability,Traceability
medicine_32451_113.jpg,이력추적,이력추적적
medicine_32451_114.jpg,식품외약품안전처,식품의약품안전처
medicine_32451_115.jpg,관리번호를,관리번호를
medicine_32451_116.jpg,정보를,정보를
medicine_32451_117.jpg,확인하실,확인하실
medicine_32451_118.jpg,입력하시면,입력하시면
medicine_32451_119.jpg,수,수
medicine_32451_120.jpg,있습니다.,있습니다.
medicine_32451_121.jpg,건강기능식품의,건강기능식품의
medicine_32451_122.jpg,식품이력추적,식품이력추적
medicine_32452_0.jpg,R,R
medicine_32452_1.jpg,KIDS,FYY
medicine_32452_2.jpg,Propolis,Premium
medicine_32452_3.jpg,프로폴리스,프로폴리스
medicine_32452_4.jpg,제품,제품
medicine_32452_5.jpg,정보,정보
medicine_32452_6.jpg,[원료명,[원료명
medicine_32452_7.jpg,및,및
medicine_32452_8.jpg,함량],함량]
medicine_32452_9.jpg,자,자
medicine_32452_10.jpg,"일리톨,","알리톨,"
medicine_32452_11.jpg,"정제수,","정제수,"
medicine_32452_12.jpg,"L-아르지닌,","L-아르지닌,"
medicine_32452_13.jpg,천연딸,천연민들레
medicine_32452_14.jpg,"기향,","기향,"
medicine_32452_15.jpg,난,난
medicine_32452_16.jpg,"감자전분,","감자전분,"
medicine_32452_17.jpg,"이산화규소)],","이산화규소),"
medicine_32452_18.jpg,"정제수,","정제수,"
medicine_32452_19.jpg,"자일리톨,","자일리톨,"
medicine_32452_20.jpg,이소,이소
medicine_32452_21.jpg,"말토올리고당,","말토올리고당,"
medicine_32452_22.jpg,"벌꿀(국산),","발달(국산),"
medicine_32452_23.jpg,천연망고향,천연신고향
medicine_32452_24.jpg,밀,밀
medicine_32452_25.jpg,함유,함유
medicine_32452_26.jpg,영양·기능정보,영양·기능정보
medicine_32452_27.jpg,1일,1일
medicine_32452_28.jpg,섭취량,섭취량
medicine_32452_29.jpg,:,:
medicine_32452_30.jpg,3회(0.9ml),3회(0.97)
medicine_32452_31.jpg,1일,1일
medicine_32452_32.jpg,섭취량,섭취량
medicine_32452_33.jpg,당,당
medicine_32452_34.jpg,함량,함량
medicine_32452_35.jpg,열량,열량
medicine_32452_36.jpg,탄수화물,탄수화물
medicine_32452_37.jpg,당류,당류
medicine_32452_38.jpg,단백질,단백질
medicine_32452_39.jpg,지방,지방
medicine_32452_40.jpg,나트륨,나트륨
medicine_32452_41.jpg,총,총
medicine_32452_42.jpg,플라보노이드,폴리에틸렌
medicine_32452_43.jpg,:,:
medicine_32452_44.jpg,1일,1일
medicine_32452_45.jpg,대한,대한
medicine_32452_46.jpg,비율,비율
medicine_32452_47.jpg,0kcal,0kcal
medicine_32452_48.jpg,0g,0g
medicine_32452_49.jpg,0g,0g
medicine_32452_50.jpg,0g,0g
medicine_32452_51.jpg,0g,0g
medicine_32452_52.jpg,0mg,0mg
medicine_32452_53.jpg,0.6mg,0.6mg
